src_entity_id,dst_entity_id,yyyymm,amount,category
178,68,2024-01,13412.87,utilities
178,68,2024-02,12663.46,raw_materials
178,68,2024-04,9946.54,logistics
178,68,2024-06,4588.15,raw_materials
178,68,2024-07,7103.32,logistics
178,68,2024-08,6847.86,retail_pos
178,68,2024-09,10473.71,raw_materials
68,178,2024-09,2094.74,services
178,68,2024-10,7455.99,retail_pos
178,68,2024-11,13395.13,raw_materials
178,68,2024-12,17245.61,retail_pos
178,68,2025-01,7353.97,raw_materials
178,68,2025-03,13574.75,raw_materials
178,68,2025-04,7342.29,services
180,34,2024-01,15287.76,retail_pos
180,34,2024-02,12746.46,services
180,34,2024-03,11037.53,raw_materials
180,34,2024-04,12612.46,logistics
180,34,2024-06,16960.71,retail_pos
180,34,2024-07,16091.53,utilities
180,34,2024-08,22608.45,raw_materials
180,34,2024-09,16675.62,utilities
180,34,2024-10,41197.81,logistics
180,34,2024-11,21084.77,logistics
180,34,2024-12,16049.72,raw_materials
180,34,2025-01,20285.07,services
180,34,2025-02,11291.8,logistics
180,34,2025-03,8493.17,services
180,34,2025-05,27839.26,services
180,34,2025-06,22872.08,logistics
180,215,2024-01,12333.85,retail_pos
180,215,2024-03,14136.25,services
180,215,2024-04,9496.9,services
180,215,2024-05,8988.34,utilities
180,215,2024-06,5041.73,utilities
180,215,2024-07,7156.3,logistics
180,215,2024-08,6081.8,retail_pos
180,215,2024-11,4609.21,logistics
180,215,2024-12,9128.12,utilities
180,215,2025-01,10001.55,services
180,215,2025-02,8188.92,retail_pos
180,215,2025-03,14901.32,services
180,215,2025-04,12045.74,logistics
180,215,2025-06,9376.16,services
182,5,2024-01,1752.77,utilities
182,5,2024-02,2380.55,logistics
182,5,2024-03,1902.97,retail_pos
182,5,2024-04,3452.41,retail_pos
182,5,2024-05,2682.24,raw_materials
182,5,2024-06,2095.12,utilities
182,5,2024-07,2275.56,raw_materials
182,5,2024-08,3668.16,raw_materials
182,5,2024-10,2676.88,services
182,5,2024-12,1338.58,logistics
182,5,2025-01,1444.93,raw_materials
182,5,2025-02,2119.68,logistics
5,182,2025-02,423.94,services
182,5,2025-03,1554.35,raw_materials
5,182,2025-03,310.87,services
182,5,2025-04,2295.22,raw_materials
182,5,2025-05,4207.77,utilities
182,5,2025-06,1999.63,logistics
182,35,2024-01,43350.63,raw_materials
182,35,2024-02,29388.8,retail_pos
182,35,2024-03,19079.13,raw_materials
182,35,2024-04,22224.22,services
182,35,2024-05,17861.43,logistics
182,35,2024-06,14658.59,utilities
182,35,2024-08,20081.11,logistics
182,35,2024-09,19492.62,utilities
182,35,2024-10,18417.83,raw_materials
182,35,2024-12,46591.5,utilities
182,35,2025-01,23542.44,retail_pos
182,35,2025-02,22026.2,services
182,35,2025-05,19574.46,retail_pos
182,35,2025-06,17021.45,raw_materials
182,9,2024-01,6135.39,services
182,9,2024-02,8498.39,raw_materials
182,9,2024-03,13575.45,services
182,9,2024-04,15621.99,raw_materials
182,9,2024-05,18900.42,raw_materials
182,9,2024-06,13441.49,raw_materials
182,9,2024-07,7365.99,retail_pos
182,9,2024-08,11379.4,utilities
182,9,2024-09,9445.52,logistics
182,9,2024-10,6110.26,raw_materials
182,9,2024-11,9073.2,services
182,9,2024-12,7310.63,services
182,9,2025-01,8343.74,logistics
182,9,2025-02,8196.94,utilities
182,9,2025-03,11567.18,retail_pos
182,9,2025-04,14082.49,services
182,9,2025-05,10446.93,logistics
182,9,2025-06,13155.37,retail_pos
183,177,2024-01,34908.44,logistics
183,177,2024-02,18094.57,retail_pos
183,177,2024-04,23239.5,retail_pos
183,177,2024-06,30366.55,retail_pos
183,177,2024-07,43308.67,retail_pos
183,177,2024-08,35930.33,logistics
183,177,2024-09,34490.19,retail_pos
183,177,2024-10,22228.6,raw_materials
183,177,2024-11,17828.17,raw_materials
183,177,2025-02,20263.35,utilities
183,177,2025-03,36531.8,utilities
183,177,2025-04,23835.69,retail_pos
183,177,2025-05,24217.26,utilities
185,160,2024-02,16876.45,logistics
185,160,2024-03,11577.28,raw_materials
185,160,2024-04,16032.51,utilities
185,160,2024-05,8504.28,services
185,160,2024-06,19163.53,raw_materials
185,160,2024-07,14091.65,utilities
185,160,2024-08,9300.29,raw_materials
185,160,2024-09,12013.36,raw_materials
185,160,2024-10,8695.79,services
185,160,2024-11,20775.22,raw_materials
185,160,2024-12,20911.6,retail_pos
185,160,2025-01,15654.96,utilities
185,160,2025-02,13699.76,services
160,185,2025-02,2739.95,services
185,160,2025-03,10871.7,raw_materials
160,185,2025-03,2174.34,services
185,160,2025-04,13859.8,raw_materials
185,160,2025-05,13823.1,utilities
186,83,2024-01,6347.62,raw_materials
186,83,2024-03,3481.16,retail_pos
186,83,2024-04,4350.73,services
186,83,2024-05,6306.87,logistics
186,83,2024-06,3449.19,retail_pos
186,83,2024-07,8325.05,services
186,83,2024-08,5650.31,retail_pos
186,83,2024-09,5184.53,raw_materials
186,83,2024-10,5299.93,retail_pos
186,83,2024-11,6037.24,raw_materials
186,83,2024-12,7371.99,services
186,83,2025-01,5720.29,retail_pos
83,186,2025-01,1144.06,services
186,83,2025-02,6280.5,services
186,83,2025-04,4973.76,utilities
186,83,2025-06,5029.44,utilities
186,101,2024-02,18478.27,utilities
186,101,2024-03,18602.92,raw_materials
186,101,2024-04,18542.48,raw_materials
186,101,2024-06,28837.18,services
186,101,2024-07,31992.58,services
186,101,2024-08,26736.81,services
101,186,2024-08,5347.36,services
186,101,2024-09,37676.61,logistics
186,101,2024-10,30299.56,logistics
186,101,2024-11,14322.7,services
186,101,2024-12,17248.95,utilities
186,101,2025-01,18544.65,logistics
186,101,2025-02,19454.65,utilities
101,186,2025-02,3890.93,services
186,101,2025-03,19958.78,utilities
186,101,2025-04,19106.68,raw_materials
186,101,2025-06,35260.67,services
186,62,2024-01,18955.02,services
186,62,2024-02,30190.62,utilities
186,62,2024-03,12899.31,logistics
62,186,2024-03,2579.86,services
186,62,2024-05,13895.92,utilities
186,62,2024-06,11068.93,raw_materials
186,62,2024-08,7535.3,logistics
186,62,2024-09,9113.51,retail_pos
186,62,2024-10,11905.47,services
186,62,2024-11,13599.41,utilities
186,62,2024-12,16353.81,utilities
186,62,2025-01,12999.83,retail_pos
186,62,2025-02,16113.44,logistics
186,62,2025-03,15468.9,utilities
186,62,2025-04,20072.69,utilities
186,62,2025-05,13498.22,retail_pos
186,62,2025-06,12964.07,retail_pos
188,137,2024-01,29723.57,retail_pos
188,137,2024-02,12998.86,raw_materials
188,137,2024-03,23153.54,retail_pos
188,137,2024-04,23977.41,retail_pos
188,137,2024-05,19853.32,utilities
188,137,2024-06,19449.57,utilities
188,137,2024-07,30900.2,utilities
137,188,2024-07,6180.04,services
188,137,2024-08,34951.43,logistics
188,137,2024-09,30726.44,logistics
188,137,2024-11,38764.47,services
188,137,2025-01,33314.27,raw_materials
188,137,2025-02,21237.36,retail_pos
188,137,2025-04,22805.79,utilities
188,182,2024-01,25485.07,logistics
188,182,2024-02,31349.46,retail_pos
188,182,2024-03,22368.55,services
188,182,2024-04,31430.0,logistics
188,182,2024-05,41765.65,raw_materials
188,182,2024-08,14653.63,retail_pos
188,182,2024-09,30587.37,raw_materials
188,182,2024-10,31218.18,raw_materials
188,182,2024-11,15870.52,utilities
188,182,2024-12,16459.58,utilities
188,182,2025-01,20808.37,retail_pos
188,182,2025-02,22881.7,raw_materials
188,182,2025-03,21118.76,retail_pos
188,182,2025-05,27052.87,logistics
188,182,2025-06,46158.82,logistics
188,21,2024-01,36535.56,utilities
188,21,2024-02,22250.41,logistics
21,188,2024-02,4450.08,services
188,21,2024-03,35384.13,utilities
188,21,2024-04,23740.49,retail_pos
188,21,2024-05,14687.97,retail_pos
188,21,2024-06,17525.41,logistics
188,21,2024-07,34386.02,logistics
188,21,2024-08,28903.66,logistics
188,21,2024-09,24002.97,services
188,21,2024-10,44315.33,retail_pos
188,21,2024-11,26137.03,logistics
21,188,2024-11,5227.41,services
188,21,2024-12,41297.8,utilities
188,21,2025-01,46691.96,raw_materials
188,21,2025-02,34232.41,logistics
188,21,2025-03,33027.83,services
188,21,2025-04,30006.91,raw_materials
188,21,2025-05,22732.62,raw_materials
188,21,2025-06,25159.64,retail_pos
188,20,2024-02,32447.96,retail_pos
188,20,2024-04,32787.95,utilities
188,20,2024-05,24850.56,services
188,20,2024-06,23535.64,logistics
188,20,2024-07,32971.31,services
188,20,2024-08,22402.98,services
188,20,2024-10,20146.16,services
188,20,2024-11,21288.03,logistics
188,20,2024-12,20686.38,utilities
188,20,2025-01,42681.26,logistics
188,20,2025-02,26296.46,retail_pos
188,20,2025-03,33834.9,logistics
188,20,2025-04,22780.08,services
188,20,2025-06,37392.96,retail_pos
189,180,2024-01,5873.91,utilities
189,180,2024-03,8811.53,raw_materials
189,180,2024-05,8406.26,services
189,180,2024-06,7724.8,logistics
189,180,2024-07,10232.03,logistics
189,180,2024-09,8328.29,logistics
189,180,2024-10,8711.18,logistics
189,180,2025-01,6651.39,logistics
189,180,2025-02,5613.13,retail_pos
189,180,2025-03,4686.51,utilities
189,180,2025-04,9180.85,utilities
189,180,2025-06,6164.66,services
192,60,2024-01,11131.87,services
192,60,2024-03,13953.05,logistics
192,60,2024-04,16779.2,retail_pos
192,60,2024-06,19961.58,raw_materials
192,60,2024-08,13342.67,logistics
192,60,2024-11,8618.11,raw_materials
192,60,2024-12,15501.31,retail_pos
192,60,2025-01,10187.59,logistics
192,60,2025-02,9664.94,raw_materials
192,60,2025-03,18844.97,services
192,60,2025-05,13652.34,raw_materials
192,60,2025-06,13644.91,services
193,182,2024-03,46656.13,services
193,182,2024-04,28232.75,services
193,182,2024-05,28323.4,services
193,182,2024-06,25288.72,logistics
193,182,2024-07,22452.06,raw_materials
193,182,2024-08,17956.65,services
193,182,2024-09,33340.03,services
193,182,2024-10,15595.34,services
193,182,2024-11,18981.59,utilities
193,182,2024-12,9968.45,retail_pos
193,182,2025-01,18752.58,utilities
193,182,2025-02,19235.93,retail_pos
193,182,2025-04,26891.03,utilities
193,182,2025-05,28671.17,services
193,182,2025-06,32913.12,raw_materials
193,206,2024-01,8521.85,raw_materials
193,206,2024-02,6741.17,retail_pos
193,206,2024-03,4345.21,retail_pos
193,206,2024-04,4140.22,retail_pos
193,206,2024-05,4791.48,utilities
193,206,2024-06,5598.77,logistics
193,206,2024-07,6699.75,raw_materials
193,206,2024-08,7228.35,retail_pos
193,206,2024-10,7380.38,logistics
193,206,2024-11,5587.37,services
193,206,2024-12,7992.8,logistics
193,206,2025-01,5155.62,logistics
206,193,2025-01,1031.12,services
193,206,2025-02,4184.28,logistics
193,206,2025-03,3692.63,raw_materials
193,206,2025-05,5714.51,raw_materials
193,206,2025-06,8520.94,services
194,208,2024-01,103863.08,services
194,208,2024-03,75145.11,retail_pos
194,208,2024-04,64365.19,services
194,208,2024-05,60733.95,logistics
194,208,2024-06,48315.87,logistics
194,208,2024-07,43878.42,raw_materials
194,208,2024-09,52795.94,retail_pos
194,208,2024-10,47010.72,logistics
194,208,2024-11,76615.38,utilities
194,208,2024-12,66151.15,raw_materials
194,208,2025-01,74308.36,raw_materials
194,208,2025-02,66848.72,raw_materials
194,208,2025-05,32782.74,services
194,208,2025-06,55863.67,logistics
194,99,2024-01,2503.58,services
194,99,2024-02,3774.4,raw_materials
99,194,2024-02,754.88,services
194,99,2024-03,3466.06,services
194,99,2024-04,5879.74,services
194,99,2024-05,2832.62,raw_materials
194,99,2024-06,2920.76,services
194,99,2024-08,1797.22,logistics
194,99,2024-09,1534.99,logistics
194,99,2024-10,1846.65,utilities
194,99,2024-11,2604.99,retail_pos
99,194,2024-11,521.0,services
194,99,2024-12,2356.35,utilities
194,99,2025-01,3102.17,raw_materials
194,99,2025-02,3422.06,raw_materials
194,99,2025-03,3433.23,services
194,99,2025-05,3102.11,utilities
194,99,2025-06,2787.56,retail_pos
195,161,2024-01,4716.11,utilities
195,161,2024-02,3603.7,services
195,161,2024-03,3816.43,retail_pos
195,161,2024-04,1679.8,retail_pos
195,161,2024-05,2277.49,utilities
195,161,2024-06,2637.45,retail_pos
195,161,2024-07,2664.23,retail_pos
195,161,2024-08,3193.36,logistics
195,161,2024-09,4097.53,logistics
195,161,2024-10,3852.31,logistics
195,161,2024-11,5101.42,retail_pos
195,161,2024-12,4752.28,retail_pos
195,161,2025-01,4144.04,utilities
195,161,2025-02,3874.06,utilities
161,195,2025-02,774.81,services
195,161,2025-03,3233.28,logistics
195,161,2025-04,2641.12,retail_pos
195,161,2025-06,2334.9,logistics
161,195,2025-06,466.98,services
196,36,2024-01,40673.82,services
196,36,2024-02,23968.61,services
196,36,2024-04,42296.95,raw_materials
196,36,2024-05,36339.38,services
196,36,2024-06,52419.02,utilities
196,36,2024-07,59651.84,logistics
196,36,2024-08,41598.12,raw_materials
196,36,2024-10,43041.65,retail_pos
196,36,2024-11,29242.2,logistics
196,36,2024-12,38940.3,services
196,36,2025-01,42555.64,raw_materials
196,36,2025-03,39482.93,logistics
196,36,2025-04,47979.94,services
196,36,2025-05,29056.55,raw_materials
196,36,2025-06,45155.49,services
196,168,2024-02,6309.22,services
196,168,2024-03,11943.14,retail_pos
196,168,2024-04,8913.22,retail_pos
196,168,2024-05,12197.39,retail_pos
196,168,2024-06,11274.26,retail_pos
196,168,2024-07,9649.35,services
196,168,2024-08,18437.08,retail_pos
196,168,2024-09,12138.0,logistics
196,168,2024-10,18718.92,logistics
196,168,2024-11,11460.69,logistics
196,168,2024-12,17906.91,services
196,168,2025-01,9645.99,services
196,168,2025-02,12040.69,utilities
168,196,2025-02,2408.14,services
196,168,2025-03,9236.48,raw_materials
196,168,2025-04,9739.95,logistics
196,168,2025-06,12745.79,utilities
196,110,2024-01,6367.23,utilities
196,110,2024-02,13267.91,services
196,110,2024-04,15703.52,raw_materials
196,110,2024-05,19018.14,raw_materials
196,110,2024-06,12874.69,services
196,110,2024-08,19816.32,services
196,110,2024-09,19395.61,raw_materials
196,110,2024-11,12740.53,raw_materials
196,110,2024-12,8130.9,services
196,110,2025-01,14852.68,services
196,110,2025-05,12945.71,services
196,110,2025-06,21870.54,services
197,93,2024-01,14460.2,retail_pos
197,93,2024-02,20527.83,raw_materials
197,93,2024-03,16060.63,utilities
197,93,2024-04,23952.07,services
197,93,2024-05,35334.4,utilities
197,93,2024-06,25898.81,raw_materials
197,93,2024-07,23004.2,services
197,93,2024-08,24750.27,retail_pos
197,93,2024-10,12966.47,logistics
197,93,2024-11,17379.85,logistics
197,93,2024-12,14706.1,services
197,93,2025-02,25975.67,utilities
197,93,2025-04,25974.46,utilities
197,93,2025-06,31513.59,services
197,33,2024-01,34860.48,logistics
197,33,2024-02,26012.28,logistics
197,33,2024-04,35379.73,retail_pos
197,33,2024-05,58736.84,logistics
197,33,2024-06,51149.81,logistics
197,33,2024-08,53414.35,raw_materials
197,33,2024-09,61951.74,utilities
33,197,2024-09,12390.35,services
197,33,2024-10,29131.23,logistics
197,33,2024-11,41895.82,raw_materials
197,33,2024-12,28547.38,raw_materials
197,33,2025-01,19922.51,utilities
197,33,2025-02,35249.18,retail_pos
197,33,2025-04,45617.98,retail_pos
197,33,2025-05,48879.78,retail_pos
197,33,2025-06,71721.01,retail_pos
198,109,2024-01,10265.39,services
198,109,2024-02,18727.46,logistics
198,109,2024-03,12778.78,logistics
198,109,2024-04,27591.82,services
198,109,2024-05,23280.04,retail_pos
198,109,2024-07,14164.08,raw_materials
198,109,2024-08,10253.98,raw_materials
198,109,2024-09,9095.55,services
198,109,2024-10,9235.27,logistics
198,109,2024-11,8693.17,utilities
198,109,2025-02,18733.98,utilities
198,109,2025-03,15688.25,retail_pos
198,109,2025-04,11887.57,logistics
198,109,2025-05,11397.56,retail_pos
198,109,2025-06,11574.45,retail_pos
198,157,2024-01,26577.97,raw_materials
198,157,2024-02,40411.65,logistics
198,157,2024-03,37867.02,logistics
198,157,2024-04,19978.51,raw_materials
198,157,2024-06,16569.43,logistics
198,157,2024-07,23707.3,utilities
198,157,2024-08,21048.26,services
198,157,2024-09,24622.81,logistics
198,157,2024-10,24262.73,logistics
198,157,2024-11,32887.02,services
198,157,2024-12,28889.67,retail_pos
198,157,2025-02,33121.47,retail_pos
198,157,2025-03,18426.08,logistics
198,157,2025-04,16994.64,logistics
198,157,2025-05,20857.95,retail_pos
198,157,2025-06,22420.09,retail_pos
198,173,2024-01,16996.54,utilities
198,173,2024-02,14373.12,services
198,173,2024-03,15533.57,utilities
198,173,2024-04,16798.46,retail_pos
198,173,2024-05,12768.25,retail_pos
198,173,2024-07,13821.66,utilities
198,173,2024-08,14925.53,retail_pos
198,173,2024-09,10592.05,raw_materials
198,173,2024-10,11162.6,retail_pos
198,173,2024-11,8474.72,raw_materials
198,173,2025-01,10380.41,utilities
198,173,2025-02,17528.57,retail_pos
198,173,2025-03,15396.99,services
198,173,2025-04,12781.21,services
198,173,2025-05,20421.14,logistics
198,173,2025-06,12256.84,retail_pos
199,67,2024-01,11739.64,raw_materials
199,67,2024-02,12176.55,logistics
199,67,2024-03,7441.57,utilities
199,67,2024-04,9943.27,logistics
199,67,2024-05,11846.83,logistics
199,67,2024-06,9959.74,utilities
199,67,2024-07,15258.39,utilities
199,67,2024-08,19182.94,raw_materials
199,67,2024-09,23029.33,logistics
199,67,2024-10,19181.94,utilities
199,67,2025-03,7123.45,services
199,67,2025-04,11178.5,services
199,67,2025-05,9858.26,logistics
199,67,2025-06,10218.91,raw_materials
199,157,2024-02,53018.09,retail_pos
199,157,2024-03,39597.74,logistics
199,157,2024-04,41722.84,logistics
199,157,2024-05,36767.71,services
199,157,2024-06,25023.94,retail_pos
199,157,2024-07,18366.66,utilities
199,157,2024-09,22069.94,services
199,157,2024-11,14675.57,utilities
199,157,2024-12,23495.65,logistics
199,157,2025-01,39657.84,retail_pos
199,157,2025-02,33835.54,raw_materials
199,157,2025-04,39502.34,utilities
199,157,2025-05,30785.07,retail_pos
199,157,2025-06,24773.76,services
199,22,2024-01,8114.59,services
199,22,2024-02,5823.83,services
199,22,2024-04,5518.68,retail_pos
199,22,2024-05,5104.18,raw_materials
199,22,2024-07,6077.85,retail_pos
199,22,2024-08,9804.32,utilities
199,22,2024-10,6800.88,raw_materials
199,22,2024-11,7331.04,services
199,22,2025-01,11512.61,utilities
199,22,2025-02,11283.03,logistics
199,22,2025-03,11838.93,retail_pos
199,22,2025-06,5537.2,retail_pos
199,131,2024-01,16305.36,services
199,131,2024-03,10162.52,logistics
199,131,2024-06,9260.05,utilities
199,131,2024-07,8323.42,utilities
199,131,2024-08,6966.07,logistics
199,131,2024-11,9151.92,utilities
199,131,2024-12,10651.85,utilities
199,131,2025-01,6328.77,raw_materials
199,131,2025-02,13861.03,raw_materials
199,131,2025-03,10289.02,logistics
199,131,2025-04,12880.53,retail_pos
199,131,2025-05,12249.93,raw_materials
131,199,2025-05,2449.99,services
199,131,2025-06,10359.68,utilities
200,186,2024-01,20180.14,services
200,186,2024-02,10895.5,logistics
200,186,2024-03,9198.55,logistics
200,186,2024-04,16911.52,services
200,186,2024-05,10547.15,logistics
186,200,2024-05,2109.43,services
200,186,2024-07,13950.71,raw_materials
200,186,2024-08,19328.04,logistics
200,186,2024-10,16288.13,services
200,186,2024-12,14492.55,retail_pos
200,186,2025-04,12104.21,logistics
200,186,2025-05,10596.64,retail_pos
200,186,2025-06,9923.73,retail_pos
200,62,2024-01,35693.6,services
200,62,2024-03,31003.96,services
200,62,2024-04,36062.1,utilities
200,62,2024-05,31076.01,utilities
200,62,2024-06,33990.96,services
200,62,2024-07,56083.68,raw_materials
200,62,2024-08,69698.14,utilities
200,62,2024-09,60499.57,logistics
200,62,2024-10,44554.15,raw_materials
200,62,2024-11,56507.25,retail_pos
200,62,2024-12,28643.5,raw_materials
200,62,2025-01,38275.47,logistics
200,62,2025-03,31733.34,utilities
200,62,2025-04,32778.66,raw_materials
200,62,2025-05,36088.78,logistics
200,62,2025-06,44409.34,retail_pos
200,89,2024-02,5806.45,logistics
200,89,2024-03,9635.83,utilities
200,89,2024-04,5845.19,services
200,89,2024-06,6307.63,retail_pos
200,89,2024-07,7503.5,utilities
200,89,2024-10,10136.99,utilities
200,89,2024-11,12841.37,logistics
200,89,2024-12,15391.71,utilities
200,89,2025-01,12657.2,utilities
200,89,2025-02,6755.44,logistics
200,89,2025-04,7149.95,utilities
200,89,2025-05,8998.71,logistics
200,89,2025-06,6591.99,logistics
202,112,2024-01,7141.89,retail_pos
202,112,2024-02,6338.57,raw_materials
202,112,2024-03,13226.11,retail_pos
202,112,2024-04,11505.75,raw_materials
112,202,2024-04,2301.15,services
202,112,2024-05,13265.67,retail_pos
202,112,2024-06,13108.68,logistics
202,112,2024-07,12769.08,raw_materials
202,112,2024-08,10782.32,services
202,112,2024-09,11501.74,utilities
202,112,2024-10,6290.25,services
202,112,2024-11,11377.76,utilities
202,112,2024-12,7559.69,logistics
202,112,2025-01,5324.34,utilities
202,112,2025-03,16781.23,logistics
202,112,2025-04,19276.47,utilities
202,112,2025-06,11469.65,retail_pos
203,100,2024-01,7144.14,retail_pos
203,100,2024-04,6678.45,services
203,100,2024-06,8987.97,raw_materials
203,100,2024-07,6148.65,logistics
203,100,2024-09,4841.9,raw_materials
203,100,2024-10,6580.99,retail_pos
100,203,2024-10,1316.2,services
203,100,2024-11,3972.0,services
203,100,2024-12,3708.22,utilities
203,100,2025-01,6370.46,retail_pos
203,100,2025-02,10646.8,logistics
203,100,2025-03,9606.74,raw_materials
203,100,2025-04,9538.84,logistics
203,100,2025-05,9266.01,services
203,100,2025-06,5742.63,utilities
203,88,2024-01,19478.42,utilities
203,88,2024-02,17947.05,logistics
203,88,2024-03,15141.18,logistics
203,88,2024-04,16876.53,logistics
203,88,2024-05,16319.74,raw_materials
203,88,2024-06,12001.89,retail_pos
203,88,2024-07,8559.02,logistics
203,88,2024-08,10930.57,utilities
203,88,2024-09,12938.03,retail_pos
203,88,2024-10,10967.8,retail_pos
203,88,2024-11,21110.91,utilities
203,88,2024-12,28993.47,services
203,88,2025-02,23565.97,utilities
203,88,2025-03,24222.57,services
203,88,2025-06,11500.95,retail_pos
205,103,2024-02,17043.4,logistics
205,103,2024-04,12595.75,utilities
205,103,2024-05,10283.32,services
205,103,2024-06,10018.22,utilities
205,103,2024-07,13158.89,utilities
205,103,2024-08,23663.59,services
205,103,2024-09,14904.45,services
205,103,2024-10,25968.66,retail_pos
205,103,2024-11,21000.06,retail_pos
205,103,2024-12,18016.05,services
205,103,2025-01,26654.21,utilities
205,103,2025-02,10766.73,utilities
205,103,2025-03,14508.23,utilities
205,103,2025-04,16756.51,services
205,103,2025-06,8640.79,utilities
205,115,2024-01,8338.57,services
205,115,2024-02,11361.09,utilities
205,115,2024-03,19863.4,services
205,115,2024-04,13272.23,retail_pos
205,115,2024-05,16255.81,raw_materials
115,205,2024-05,3251.16,services
205,115,2024-06,16262.52,retail_pos
205,115,2024-07,7811.69,services
205,115,2024-08,8663.3,utilities
205,115,2024-10,6572.18,logistics
205,115,2024-12,11668.5,utilities
205,115,2025-01,13635.97,raw_materials
205,115,2025-02,15200.11,raw_materials
205,115,2025-03,21785.94,utilities
205,115,2025-04,12149.29,utilities
205,115,2025-05,9878.62,utilities
207,156,2024-01,3061.79,raw_materials
207,156,2024-03,4642.8,logistics
156,207,2024-03,928.56,services
207,156,2024-04,8098.87,raw_materials
207,156,2024-06,8254.5,raw_materials
156,207,2024-06,1650.9,services
207,156,2024-07,6913.62,retail_pos
207,156,2024-08,11073.61,retail_pos
207,156,2024-09,4030.37,raw_materials
207,156,2024-10,5157.55,utilities
207,156,2024-12,4244.02,raw_materials
207,156,2025-01,4553.41,raw_materials
207,156,2025-02,7082.37,retail_pos
207,156,2025-03,4647.61,services
207,156,2025-04,5535.67,services
207,156,2025-06,5493.0,utilities
207,142,2024-01,23458.08,services
207,142,2024-03,26601.08,retail_pos
207,142,2024-04,21633.83,logistics
207,142,2024-06,27345.92,utilities
207,142,2024-07,19893.48,raw_materials
207,142,2024-08,20634.33,raw_materials
207,142,2024-09,13735.26,logistics
207,142,2024-10,10210.7,logistics
207,142,2024-11,14227.98,services
207,142,2025-02,35858.8,logistics
207,142,2025-03,20861.51,raw_materials
207,142,2025-04,25166.13,raw_materials
207,142,2025-05,21267.25,retail_pos
207,142,2025-06,15393.12,services
207,144,2024-01,3293.55,retail_pos
207,144,2024-02,4399.43,utilities
207,144,2024-03,6069.35,logistics
207,144,2024-05,6436.59,logistics
207,144,2024-07,11310.25,raw_materials
207,144,2024-09,3508.46,services
207,144,2024-10,3107.15,retail_pos
207,144,2024-11,3131.51,services
207,144,2024-12,4223.33,services
207,144,2025-01,3858.04,utilities
207,144,2025-02,10677.34,logistics
207,144,2025-03,6829.23,services
207,144,2025-05,8453.13,services
208,177,2024-01,6787.05,raw_materials
177,208,2024-01,1357.41,services
208,177,2024-02,8423.42,logistics
208,177,2024-03,6670.2,retail_pos
208,177,2024-04,6237.22,utilities
208,177,2024-05,5037.06,raw_materials
177,208,2024-05,1007.41,services
208,177,2024-08,6988.89,logistics
208,177,2024-10,11115.72,retail_pos
208,177,2024-11,8137.39,services
208,177,2024-12,10719.34,utilities
208,177,2025-01,7149.36,logistics
208,177,2025-02,9063.51,services
208,177,2025-03,5367.35,logistics
208,177,2025-04,5429.49,utilities
208,177,2025-06,4543.6,retail_pos
177,208,2025-06,908.72,services
208,210,2024-01,19270.88,raw_materials
208,210,2024-02,14208.44,services
208,210,2024-03,9461.99,retail_pos
208,210,2024-04,7036.11,utilities
208,210,2024-05,10334.12,logistics
208,210,2024-06,5137.78,raw_materials
208,210,2024-07,11395.84,utilities
208,210,2024-08,5009.19,raw_materials
208,210,2024-09,6456.23,retail_pos
208,210,2024-10,10411.28,retail_pos
208,210,2024-11,9761.87,retail_pos
208,210,2025-01,18982.96,services
208,210,2025-03,15122.66,retail_pos
208,210,2025-04,7756.1,raw_materials
208,210,2025-05,7935.25,raw_materials
208,210,2025-06,7774.01,logistics
210,209,2024-01,12370.37,logistics
210,209,2024-03,16364.45,retail_pos
210,209,2024-08,25023.23,services
210,209,2024-10,22374.47,retail_pos
210,209,2024-11,10113.01,raw_materials
210,209,2025-01,16112.86,raw_materials
210,209,2025-02,13295.23,services
210,209,2025-06,22304.72,retail_pos
210,38,2024-02,16979.34,utilities
210,38,2024-03,20878.37,retail_pos
210,38,2024-05,11533.83,retail_pos
210,38,2024-07,22021.42,logistics
210,38,2024-08,21090.15,services
210,38,2024-10,19166.03,raw_materials
210,38,2024-12,29958.73,utilities
210,38,2025-02,18899.65,logistics
210,38,2025-03,15261.78,utilities
210,38,2025-04,15387.35,services
210,38,2025-05,24653.53,logistics
211,83,2024-01,16673.97,logistics
211,83,2024-03,5222.92,retail_pos
211,83,2024-04,8819.54,retail_pos
211,83,2024-07,11567.39,retail_pos
211,83,2024-08,18904.08,raw_materials
211,83,2024-09,14091.38,utilities
211,83,2024-10,15671.36,services
211,83,2024-12,11091.76,services
211,83,2025-01,11092.27,retail_pos
211,83,2025-02,13631.87,retail_pos
211,83,2025-03,12934.77,services
211,83,2025-04,7435.63,raw_materials
211,83,2025-05,11532.75,logistics
211,83,2025-06,15409.73,raw_materials
211,36,2024-01,9935.23,services
211,36,2024-03,7002.52,logistics
211,36,2024-04,7194.28,retail_pos
211,36,2024-06,8798.03,utilities
211,36,2024-09,10021.84,services
211,36,2024-11,16077.47,retail_pos
211,36,2025-02,7962.15,raw_materials
211,36,2025-03,5128.87,utilities
36,211,2025-03,1025.77,services
211,36,2025-04,6071.57,logistics
211,36,2025-05,7046.42,logistics
211,36,2025-06,6684.83,retail_pos
211,25,2024-01,27763.91,utilities
211,25,2024-03,24161.59,utilities
211,25,2024-04,23814.43,services
